label,n,p,k,ph,temperature,rainfall,humidity,state,year,season,area,production,fertilizer,pesticide,yield
rice,120,45,35,7.6,25.86,803.3,50.49,Uttar Pradesh,2003,Summer     ,7839.0,18016,775904.22,1881.36,2.1595
sannhamp,120,45,35,7.6,25.86,803.3,50.49,Uttar Pradesh,2003,Whole Year ,3876.0,1167,383646.48,930.24,0.278085106
sesamum,120,45,35,7.6,25.86,803.3,50.49,Uttar Pradesh,2003,Kharif     ,94950.0,12307,9398151.0,22788.0,0.137761194
soyabean,120,45,35,7.6,25.86,803.3,50.49,Uttar Pradesh,2003,Kharif     ,4954.0,5315,490346.92,1188.96,1.057619048
sugarcane,120,45,35,7.6,25.86,803.3,50.49,Uttar Pradesh,2003,Whole Year ,2110126.0,117566725,208860271.5,506430.24,48.92214286
sunflower,120,45,35,7.6,25.86,803.3,50.49,Uttar Pradesh,2003,Kharif     ,12044.0,20111,1192115.12,2890.56,1.678363636
tobacco,120,45,35,7.6,25.86,803.3,50.49,Uttar Pradesh,2003,Whole Year ,23384.0,155821,2314548.32,5612.16,6.369090909
turmeric,120,45,35,7.6,25.86,803.3,50.49,Uttar Pradesh,2003,Whole Year ,887.0,1604,87795.26,212.88,1.823142857
urad,120,45,35,7.6,25.86,803.3,50.49,Uttar Pradesh,2003,Kharif     ,566876.0,134187,56109386.48,136050.24,0.367142857
urad,120,45,35,7.6,25.86,803.3,50.49,Uttar Pradesh,2003,Summer     ,57741.0,28301,5715204.18,13857.84,0.540153846
wheat,120,45,35,7.6,25.86,803.3,50.49,Uttar Pradesh,2003,Rabi       ,9443104.0,26349910,934678433.9,2266344.96,2.767428571
arhar/tur,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Kharif     ,1962.0,1453,194198.76,470.88,0.756363636
bajra,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Kharif     ,3.0,3,296.94,0.72,1.0
barley,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Rabi       ,24940.0,25126,2468561.2,5985.6,1.060769231
garlic,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Whole Year ,2747.0,17920,271898.06,659.28,4.46173913
gram,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Rabi       ,766.0,601,75818.68,183.84,0.738888889
groundnut,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Kharif     ,1273.0,1267,126001.54,305.52,0.955
horse-gram,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Kharif     ,8171.0,6066,808765.58,1961.04,0.749090909
linseed,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Rabi       ,11.0,4,1088.78,2.64,0.36
maize,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Kharif     ,31209.0,47446,3089066.82,7490.16,1.456153846
maize,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Summer     ,137.0,224,13560.26,32.88,1.623333333
masoor,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Rabi       ,11618.0,7168,1149949.64,2788.32,0.61
moong(green_gram),80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Kharif     ,13.0,5,1286.74,3.12,0.443333333
moong(green_gram),80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Summer     ,39.0,12,3860.22,9.36,0.305
moth,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Kharif     ,2.0,1,197.96,0.48,0.5
onion,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Whole Year ,1719.0,19183,170146.62,412.56,11.30846154
other__rabi_pulses,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Rabi       ,43.0,22,4256.14,10.32,0.443333333
other_cereals,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Kharif     ,77717.0,87277,7692428.66,18652.08,1.000909091
other_cereals,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Rabi       ,660.0,755,65326.8,158.4,1.112222222
other_kharif_pulses,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Kharif     ,12064.0,7776,1194094.72,2895.36,0.656363636
peas_&_beans_(pulses),80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Rabi       ,4451.0,3386,440559.98,1068.24,0.663333333
potato,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Whole Year ,16054.0,261765,1589024.92,3852.96,15.82153846
ragi,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Kharif     ,126421.0,165549,12513150.58,30341.04,1.4
rapeseed_&mustard,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Rabi       ,12545.0,10025,1241704.1,3010.8,0.694615385
rice,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Kharif     ,271671.0,520831,26889995.58,65201.04,1.640769231
rice,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Summer     ,5655.0,21126,559731.9,1357.2,3.66
sesamum,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Kharif     ,1857.0,294,183805.86,445.68,0.155384615
soyabean,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Kharif     ,13998.0,15045,1385522.04,3359.52,1.330833333
sugarcane,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Whole Year ,116877.0,7023220,11568485.46,28050.48,58.12
sunflower,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Kharif     ,262.0,301,25932.76,62.88,1.024
tobacco,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Whole Year ,23.0,78,2276.54,5.52,3.26
urad,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Kharif     ,10774.0,3905,1066410.52,2585.76,0.37
urad,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Summer     ,645.0,233,63842.1,154.8,0.243333333
wheat,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Rabi       ,383387.0,729653,37947645.26,92012.88,1.525384615
other_oilseeds,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Kharif     ,411.0,294,40680.78,98.64,0.637
other_oilseeds,80,24,38,6.4,17.95,1079.15,52.08,Uttarakhand,2003,Rabi       ,87.0,29,8611.26,20.88,0.298333333
arhar/tur,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,471825.0,215214,51117520.5,99083.25,0.479090909
arhar/tur,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,8452.0,3792,915689.68,1774.92,0.485
bajra,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,83441.0,74571,9039997.94,17522.61,0.86
bajra,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,10128.0,6712,1097267.52,2126.88,0.661818182
banana,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Whole Year ,40906.0,980481,4431756.04,8590.26,26.37047619
cashewnut,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Whole Year ,150352.0,33571,16289135.68,31573.92,0.256875
castor_seed,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,271600.0,105437,29425144.0,57036.0,0.484444444
coconut,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Whole Year ,103869.0,1199311362,11253167.46,21812.49,10469.71389
coriander,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Whole Year ,23981.0,9314,2598101.54,5036.01,0.516470588
cotton(lint),78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,1178419.0,2190549,127669914.5,247467.99,1.901428571
dry_chillies,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,186120.0,599570,20164240.8,39085.2,2.911363636
dry_chillies,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,50419.0,148939,5462394.46,10587.99,3.148636364
garlic,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Whole Year ,552.0,0,59803.68,115.92,0.0
ginger,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Whole Year ,1873.0,10906,202920.82,393.33,5.2775
gram,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,111.0,98,12025.74,23.31,0.885
gram,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,341228.0,345312,36968641.52,71657.88,1.09
groundnut,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,1605390.0,1248565,173927952.6,337131.9,0.978636364
groundnut,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,235743.0,390676,25540396.62,49506.03,1.755454545
horse-gram,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,10077.0,4552,1091742.18,2116.17,0.433
horse-gram,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,56470.0,21003,6117959.8,11858.7,0.338571429
jowar,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,200661.0,224757,21739612.74,42138.81,0.863636364
jowar,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,299732.0,290800,32472964.88,62943.72,1.389545455
linseed,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,4181.0,467,452969.54,878.01,0.126666667
maize,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,505358.0,1238622,54750485.72,106125.18,2.819545455
maize,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,151474.0,824920,16410693.16,31809.54,5.235714286
mesta,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,53629.0,458390,5810165.86,11262.09,8.414444444
moong(green_gram),78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,304051.0,110550,32940885.34,63850.71,0.367727273
moong(green_gram),78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,150094.0,48901,16261183.96,31519.74,0.368421053
niger_seed,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,15640.0,6101,1694437.6,3284.4,0.425
onion,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,21907.0,344540,2373404.38,4600.47,14.4
onion,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,12248.0,258886,1326948.32,2572.08,20.17047619
other__rabi_pulses,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,17609.0,4724,1907759.06,3697.89,0.256470588
other_kharif_pulses,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,16234.0,4193,1758791.56,3409.14,0.268
potato,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Whole Year ,4037.0,27527,437368.58,847.77,7.64
ragi,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,61063.0,73142,6615565.42,12823.23,1.439285714
ragi,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,7924.0,14276,858486.16,1664.04,1.823076923
rapeseed_&mustard,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,3623.0,904,392515.82,760.83,0.201666667
rice,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,2215067.0,6392717,239980358.8,465164.07,2.720454545
rice,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,871135.0,3208328,94378765.9,182938.35,2.83
safflower,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,19007.0,8288,2059218.38,3991.47,0.353636364
sesamum,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,169457.0,23861,18358971.38,35585.97,0.1885
sesamum,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,39827.0,13803,4314857.18,8363.67,0.3595
small_millets,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,47209.0,23108,5114623.06,9913.89,0.503636364
small_millets,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,515.0,257,55795.1,108.15,0.502
soyabean,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,77158.0,117898,8359297.72,16203.18,1.235555556
sugarcane,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Whole Year ,209536.0,15739172,22701130.24,44002.56,77.12619048
sunflower,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,476116.0,290245,51582407.44,99984.36,0.714545455
sunflower,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,332752.0,210955,36050351.68,69877.92,0.726818182
sweet_potato,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Whole Year ,1193.0,7829,129249.62,250.53,6.883157895
tapioca,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Whole Year ,20137.0,146784,2181642.58,4228.77,6.748
tobacco,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Whole Year ,189484.0,585193,20528696.56,39791.64,4.54547619
urad,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Kharif     ,76464.0,35130,8284109.76,16057.44,0.473636364
urad,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,351048.0,223561,38032540.32,73720.08,0.608947368
wheat,78,45,22,6.8,27.72,759.1,69.79,Andhra Pradesh,2004,Rabi       ,9174.0,4605,993911.16,1926.54,0.387272727
arhar/tur,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Kharif     ,6733.0,4751,729453.22,1413.93,0.710434783
castor_seed,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Kharif     ,1349.0,572,146150.66,283.29,0.428095238
cotton(lint),60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Kharif     ,1389.0,663,150484.26,291.69,0.482608696
dry_chillies,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Whole Year ,14283.0,9155,1547420.22,2999.43,0.631304348
gram,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Rabi       ,2141.0,1084,231955.94,449.61,0.470434783
jute,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Kharif     ,57981.0,410409,6281661.54,12176.01,7.193043478
linseed,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Rabi       ,9262.0,4842,1003445.08,1945.02,0.519545455
masoor,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Rabi       ,20386.0,11041,2208619.24,4281.06,0.505714286
mesta,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Kharif     ,5095.0,25454,551992.3,1069.95,4.660952381
moong(green_gram),60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Rabi       ,7293.0,3429,790123.62,1531.53,0.449565217
niger_seed,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Kharif     ,8730.0,4487,945808.2,1833.3,0.532777778
onion,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Whole Year ,7122.0,16786,771597.48,1495.62,2.396956522
other__rabi_pulses,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Rabi       ,78945.0,45468,8552901.3,16578.45,0.560714286
peas_&_beans_(pulses),60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Rabi       ,22238.0,13339,2409264.92,4669.98,0.596521739
potato,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Whole Year ,73104.0,589070,7920087.36,15351.84,7.482608696
rapeseed_&mustard,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Rabi       ,244948.0,129395,26537666.32,51439.08,0.514782609
rice,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Autumn     ,436244.0,286330,47262674.96,91611.24,0.802173913
rice,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Summer     ,311437.0,610136,33741084.58,65401.77,1.764347826
rice,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Winter     ,1636050.0,2574284,177249657.0,343570.5,1.551304348
sesamum,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Kharif     ,13159.0,7498,1425646.06,2763.39,0.503043478
small_millets,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Kharif     ,7982.0,4145,864769.88,1676.22,0.519565217
sugarcane,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Whole Year ,23942.0,883925,2593876.28,5027.82,37.40956522
sweet_potato,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Whole Year ,8026.0,28030,869536.84,1685.46,3.406956522
tobacco,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Whole Year ,678.0,365,73454.52,142.38,0.580869565
turmeric,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Whole Year ,11697.0,8401,1267252.98,2456.37,0.722173913
urad,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Rabi       ,36367.0,20914,3940000.78,7637.07,0.56173913
wheat,60,18,38,5.8,22.27,2151.77,78.82,Assam,2004,Rabi       ,63854.0,68083,6917942.36,13409.34,1.056956522
arhar/tur,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Kharif     ,35839.0,44223,3882797.26,7526.19,1.226052632
bajra,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Kharif     ,1200.0,1297,130008.0,252.0,1.064
banana,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Whole Year ,14784.0,189572,1601698.56,3104.64,14.46545455
barley,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Rabi       ,17346.0,18284,1879265.64,3642.66,1.092222222
castor_seed,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Kharif     ,173.0,163,18742.82,36.33,0.962222222
coriander,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Whole Year ,2078.0,1362,225130.52,436.38,0.644375
dry_chillies,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Whole Year ,3126.0,2245,338670.84,656.46,0.71875
garlic,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Whole Year ,2479.0,3735,268574.86,520.59,1.527741935
ginger,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Kharif     ,365.0,555,39544.1,76.65,1.450833333
ginger,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Whole Year ,394.0,596,42685.96,82.74,1.486153846
gram,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Rabi       ,72112.0,60159,7812614.08,15143.52,0.81
groundnut,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Kharif     ,539.0,266,58395.26,113.19,0.496666667
horse-gram,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Kharif     ,15011.0,12130,1626291.74,3152.31,0.7795
jowar,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Kharif     ,3755.0,3807,406816.7,788.55,1.030833333
jute,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Kharif     ,134450.0,1056205,14566313.0,28234.5,7.890714286
khesari,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Rabi       ,118220.0,79661,12807954.8,24826.2,0.571842105
linseed,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Rabi       ,27560.0,23233,2985850.4,5787.6,0.848421053
maize,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Kharif     ,270973.0,443819,29357214.82,56904.33,1.597837838
maize,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Rabi       ,192685.0,596181,20875492.9,40463.85,3.198
maize,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Summer     ,153596.0,489273,16640590.64,32255.16,2.952368421
masoor,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Rabi       ,178768.0,127032,19367725.12,37541.28,0.631052632
mesta,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Kharif     ,15549.0,124048,1684578.66,3265.29,7.949090909
moong(green_gram),85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Kharif     ,7323.0,3617,793373.82,1537.83,0.470555556
moong(green_gram),85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Summer     ,175402.0,96750,19003052.68,36834.42,0.501428571
onion,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Whole Year ,14115.0,106528,1529219.1,2964.15,7.463684211
other__rabi_pulses,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Rabi       ,2492.0,1886,269983.28,523.32,0.819090909
other_kharif_pulses,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Kharif     ,6116.0,3365,662607.44,1284.36,0.509583333
peas_&_beans_(pulses),85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Rabi       ,22824.0,20085,2472752.16,4793.04,0.891388889
potato,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Whole Year ,138730.0,1062822,15030008.2,29133.3,8.02
ragi,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Kharif     ,15570.0,10512,1686853.8,3269.7,0.655357143
rapeseed_&mustard,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Rabi       ,83112.0,66877,9004354.08,17453.52,0.866578947
rice,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Autumn     ,534477.0,477325,57905238.18,112240.17,0.788148148
rice,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Summer     ,116220.0,166198,12591274.8,24406.2,1.437407407
rice,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Winter     ,2489419.0,1828633,269703654.5,522777.99,0.647105263
safflower,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Rabi       ,215.0,173,23293.1,45.15,0.834285714
sannhamp,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Whole Year ,4388.0,3532,475395.92,921.48,0.832962963
sesamum,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Kharif     ,3516.0,2717,380923.44,738.36,0.763928571
small_millets,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Kharif     ,6310.0,4892,683625.4,1325.1,0.788666667
sugarcane,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Whole Year ,104189.0,4111722,11287836.26,21879.69,36.05151515
sunflower,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Kharif     ,16555.0,23429,1793568.7,3476.55,1.368928571
sweet_potato,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Whole Year ,4279.0,64343,463586.86,898.59,13.32516129
tobacco,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Whole Year ,16071.0,18659,1741132.14,3374.91,1.137647059
turmeric,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Whole Year ,2823.0,2788,305843.82,592.83,0.992608696
urad,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Kharif     ,23960.0,17871,2595826.4,5031.6,0.742285714
wheat,85,30,25,7.2,26.25,859.42,54.62,Bihar,2004,Rabi       ,2027643.0,3263385,219674842.6,425805.03,1.569473684
arhar/tur,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Kharif     ,52499.0,26879,5687741.66,11024.79,0.490625
bajra,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Kharif     ,49.0,17,5308.66,10.29,0.422
bajra,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Whole Year ,244.0,9682,26434.96,51.24,37.77538462
barley,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Rabi       ,3959.0,3539,428918.06,831.39,0.815
castor_seed,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Kharif     ,137.0,50,14842.58,28.77,0.34625
coriander,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Whole Year ,4087.0,1011,442785.58,858.27,0.2475
cotton(lint),70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Kharif     ,468.0,763,50703.12,98.28,1.7775
dry_chillies,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Whole Year ,6511.0,3601,705401.74,1367.31,0.53375
garlic,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Whole Year ,860.0,2309,93172.4,180.6,2.91
ginger,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Whole Year ,1330.0,1318,144092.2,279.3,1.12375
gram,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Rabi       ,233322.0,119694,25278105.48,48997.62,0.533125
groundnut,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Kharif     ,34086.0,38108,3692877.24,7158.06,1.20125
horse-gram,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Kharif     ,55371.0,16431,5998894.14,11627.91,0.291875
jowar,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Kharif     ,8388.0,4902,908755.92,1761.48,0.666875
khesari,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Rabi       ,449423.0,175275,48690487.82,94378.83,0.433333333
linseed,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Rabi       ,71171.0,16298,7710666.14,14945.91,0.242
maize,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Kharif     ,97851.0,139927,10601177.34,20548.71,1.343125
masoor,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Rabi       ,18880.0,4878,2045459.2,3964.8,0.281333333
mesta,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Kharif     ,1360.0,2456,147342.4,285.6,1.852666667
moong(green_gram),70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Kharif     ,9939.0,2554,1076791.26,2087.19,0.253125
moong(green_gram),70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Rabi       ,6428.0,1334,696409.52,1349.88,0.201333333
niger_seed,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Kharif     ,73104.0,12121,7920087.36,15351.84,0.161538462
onion,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Whole Year ,4472.0,27002,484496.48,939.12,6.1025
other__rabi_pulses,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Rabi       ,1393.0,331,150917.62,292.53,0.9
other_kharif_pulses,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Kharif     ,7220.0,1773,782214.8,1516.2,0.278125
peas_&_beans_(pulses),70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Rabi       ,16359.0,5316,1772334.06,3435.39,0.28625
potato,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Whole Year ,10638.0,59892,1152520.92,2233.98,5.89625
ragi,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Kharif     ,10108.0,2665,1095100.72,2122.68,0.238181818
rapeseed_&mustard,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Rabi       ,54501.0,20601,5904638.34,11445.21,0.363125
rice,70,35,20,6.5,25.78,1039.07,61.38,Chhattisgarh,2004,Kharif     ,3843825.0,4586818,416440000.5,807203.25,1.160625
