label,n,p,k,ph,temperature,rainfall,humidity,soil_moisture,soil_type,organic_carbon,sunlight_hours,wind_speed,region,altitude,season,irrigation_type,fertilizer,pesticide,yield
potato,87,19,116,5.61,35.91,747.99,83.26,32.81,Sandy,1.05,9.67,17.87,East,1530,Zaid,Drip,81.02,13.82,20.83
potato,169,19,49,7.08,16.66,2261.22,42.51,61.46,Silt,0.92,8.98,3.83,North,55,Zaid,Rainfed,170.63,13.03,25.84
potato,151,87,124,7.2,34.67,2415.34,44.2,41.99,Sandy,0.85,5.41,7.75,West,927,Kharif,Drip,309.36,11.57,28.39
potato,129,28,136,5.83,30.45,2788.31,53.46,21.6,Silt,1.27,9.96,13.25,West,102,Kharif,Rainfed,163.87,0.58,24.88
potato,124,43,112,7.63,36.29,769.14,34.73,40.65,Clay,1.58,6.08,13.52,West,83,Zaid,Rainfed,241.47,17.71,23.92
potato,166,94,108,6.22,35.4,1615.82,30.41,61.1,Clay,0.83,8.31,7.28,South,13,Rabi,Drip,116.49,12.21,27.16
potato,126,24,118,6.67,35.89,736.96,70.27,39.95,Silt,1.13,8.33,15.84,West,1799,Rabi,Rainfed,78.28,4.25,22.93
potato,164,41,126,5.88,11.26,2143.04,82.68,51.71,Silt,1.58,10.55,6.56,Central,2162,Kharif,Drip,341.36,18.37,27.45
potato,173,93,43,7.51,29.86,2671.61,67.8,55.53,Loamy,1.22,5.58,13.87,South,1345,Kharif,Canal,218.35,23.05,25.63
potato,71,22,30,7.29,36.63,433.12,57.01,46.33,Sandy,1.23,8.93,16.4,Central,417,Rabi,Rainfed,136.23,23.32,22.24
potato,98,16,60,7.59,21.7,2461.15,84.24,17.89,Clay,1.3,5.38,2.43,East,1895,Zaid,Sprinkler,256.69,2.03,26.02
potato,74,20,122,7.29,28.35,1092.52,78.67,49.79,Silt,0.79,6.88,2.18,East,557,Zaid,Canal,69.78,8.3,23.42
potato,152,26,28,5.74,12.51,339.96,54.12,37.27,Clay,0.61,10.78,6.15,West,1873,Kharif,Canal,110.09,8.63,23.95
potato,175,32,94,5.34,13.67,802.05,40.7,45.26,Sandy,1.42,7.25,10.07,West,2169,Kharif,Drip,192.59,24.42,22.22
potato,84,39,59,5.31,23.03,825.03,61.66,50.02,Clay,0.56,4.43,8.4,South,817,Rabi,Rainfed,276.8,17.49,23.79
potato,118,48,38,5.92,34.52,2511.7,32.72,36.45,Clay,0.33,8.15,14.03,Central,2079,Kharif,Sprinkler,182.48,21.76,24.38
potato,87,74,101,6.17,15.04,351.14,54.64,22.11,Loamy,0.94,8.16,4.43,South,644,Zaid,Sprinkler,252.56,12.39,25.07
potato,101,83,50,5.01,39.42,1041.03,66.72,19.38,Clay,0.37,8.2,5.27,Central,394,Zaid,Sprinkler,211.28,9.88,22.16
potato,33,65,138,6.52,12.92,1424.81,31.98,22.85,Silt,1.14,10.25,13.65,South,1144,Kharif,Sprinkler,124.14,9.93,23.65
potato,60,63,89,5.42,27.69,1584.42,47.29,52.25,Loamy,0.72,10.7,12.12,Central,1877,Kharif,Rainfed,72.1,3.02,23.31
potato,102,91,122,6.19,27.87,1701.01,37.56,35.08,Loamy,1.47,4.22,16.03,Central,934,Rabi,Rainfed,166.77,9.67,24.64
potato,100,26,63,7.82,33.52,900.07,86.82,53.4,Sandy,1.01,8.07,14.57,South,1294,Kharif,Canal,316.03,4.23,25.42
potato,74,98,126,6.3,37.78,2263.3,69.54,21.42,Loamy,0.56,9.43,2.1,North,166,Kharif,Rainfed,92.36,11.06,24.81
potato,164,47,89,5.95,11.12,596.72,31.46,16.93,Clay,0.31,4.23,2.1,North,63,Rabi,Rainfed,143.46,1.97,23.45
potato,112,38,119,4.87,34.49,1659.29,44.84,53.15,Loamy,0.92,9.48,1.02,West,687,Zaid,Drip,313.85,21.83,26.0
potato,148,42,74,6.49,23.84,1558.79,61.01,21.28,Silt,0.63,6.44,17.86,East,766,Zaid,Sprinkler,146.82,6.55,24.09
potato,67,63,26,5.13,16.92,958.12,87.04,56.93,Sandy,1.1,7.04,7.89,East,2134,Zaid,Rainfed,132.4,4.28,23.02
potato,73,96,114,7.75,34.9,1336.57,38.66,56.33,Clay,0.63,6.16,6.24,West,693,Kharif,Drip,63.41,7.95,22.4
potato,119,64,89,7.11,39.08,2111.31,53.51,64.08,Silt,1.24,8.92,4.37,Central,122,Kharif,Canal,296.1,23.4,27.16
potato,81,18,133,5.11,30.3,1714.92,78.52,30.02,Clay,1.34,8.42,6.77,North,1986,Rabi,Sprinkler,241.57,14.58,24.43
potato,152,79,125,6.46,37.23,1728.87,83.07,26.68,Sandy,0.69,9.87,7.45,South,779,Kharif,Rainfed,222.58,14.59,27.63
potato,40,59,34,6.91,11.08,2394.09,38.27,35.06,Loamy,1.57,6.31,16.29,Central,1980,Rabi,Canal,283.52,19.32,26.8
potato,61,59,73,6.52,25.83,327.77,59.6,52.16,Loamy,0.58,4.76,15.95,North,964,Rabi,Drip,151.88,22.87,24.79
potato,56,49,59,7.35,17.03,2217.7,40.84,63.33,Silt,0.33,9.49,9.29,North,202,Zaid,Sprinkler,232.39,12.12,25.98
potato,117,68,22,7.72,39.23,377.61,71.8,30.4,Loamy,0.84,4.78,9.02,West,1700,Kharif,Sprinkler,310.84,4.18,23.09
potato,126,46,112,7.99,37.21,2104.97,59.59,23.21,Sandy,0.4,6.26,9.98,East,749,Rabi,Drip,308.5,5.82,26.94
potato,173,52,120,5.78,28.01,2247.33,76.13,52.22,Loamy,0.82,6.78,11.86,Central,1351,Rabi,Drip,343.62,16.5,28.68
potato,37,84,51,7.11,27.29,1977.88,54.68,44.81,Clay,0.46,5.44,9.94,Central,1744,Zaid,Canal,214.75,20.46,24.08
potato,41,96,130,5.41,28.86,1984.78,34.49,24.58,Sandy,1.55,9.28,1.56,North,982,Kharif,Canal,60.95,2.0,24.15
potato,58,16,142,6.37,34.96,2695.8,30.98,57.38,Silt,1.5,8.85,12.71,East,2166,Zaid,Canal,109.2,20.75,25.89
potato,130,34,30,5.36,14.76,799.45,43.31,46.57,Sandy,1.26,10.19,16.55,East,928,Kharif,Rainfed,71.81,4.91,21.42
potato,155,51,65,7.24,22.6,1060.45,43.67,40.13,Loamy,1.23,5.68,14.22,Central,1517,Zaid,Sprinkler,327.48,2.49,26.53
potato,30,86,62,6.96,11.27,1603.37,87.32,42.33,Silt,0.67,4.85,10.46,East,1202,Zaid,Canal,188.07,22.04,24.1
potato,117,51,104,5.4,38.61,1177.68,72.06,17.12,Silt,1.53,9.61,14.66,East,1954,Kharif,Rainfed,125.74,8.41,23.31
potato,50,36,113,6.26,25.15,1201.07,80.44,58.32,Clay,1.45,4.88,1.9,East,1987,Kharif,Sprinkler,65.48,12.37,23.58
potato,110,46,131,6.74,39.12,2365.37,67.42,21.27,Loamy,1.57,4.95,3.42,North,1299,Zaid,Sprinkler,159.19,11.93,24.04
rice,44,35,104,8.07,25.52,2216.2,44.78,25.87,Sandy,0.79,8.5,15.63,North,1870,Rabi,Rainfed,184.62,6.29,7.94
rice,50,29,22,6.87,13.88,1993.65,68.91,32.73,Silt,1.2,10.17,11.25,East,1739,Kharif,Canal,335.8,3.8,8.67
rice,151,91,86,7.58,28.42,1499.4,53.74,26.39,Sandy,0.85,8.24,17.7,North,1348,Kharif,Rainfed,317.16,19.71,9.51
rice,67,18,66,5.65,33.94,564.12,40.61,24.28,Clay,1.22,9.68,13.33,North,1304,Zaid,Sprinkler,90.49,10.42,5.55
rice,50,45,113,5.72,28.14,2559.99,48.53,21.2,Silt,1.33,9.09,12.5,Central,752,Rabi,Canal,187.62,3.49,7.7
rice,87,35,102,7.93,26.77,1463.51,40.72,38.51,Loamy,0.44,5.71,5.12,Central,130,Rabi,Canal,338.35,3.1,9.21
rice,102,67,51,7.15,34.65,1842.44,45.72,18.97,Loamy,0.46,5.83,4.7,Central,2006,Zaid,Sprinkler,310.38,12.33,10.28
rice,161,48,77,6.33,33.46,1000.17,44.7,42.61,Silt,0.82,6.52,5.38,West,1489,Rabi,Rainfed,140.83,15.47,9.48
rice,82,21,131,7.08,29.58,1280.08,32.05,42.02,Sandy,1.04,4.4,3.64,West,946,Zaid,Canal,158.52,12.98,7.86
rice,113,52,53,6.75,14.11,2373.72,68.97,38.76,Loamy,1.33,6.85,12.44,North,338,Kharif,Sprinkler,289.75,5.17,10.81
rice,121,94,58,6.07,28.51,525.2,43.69,30.55,Sandy,0.41,4.26,9.86,East,340,Rabi,Rainfed,330.02,12.02,9.97
rice,140,66,131,7.23,11.63,1382.97,83.93,28.1,Silt,0.93,9.97,13.44,North,648,Rabi,Canal,199.87,14.38,9.27
rice,133,58,119,5.82,32.03,1798.85,61.72,63.02,Loamy,0.92,7.66,16.04,South,1184,Kharif,Rainfed,299.02,5.95,12.68
rice,31,63,89,8.06,15.09,2745.54,76.14,40.05,Loamy,0.61,6.91,1.65,East,1634,Kharif,Rainfed,285.67,5.59,10.07
rice,175,29,88,5.85,11.71,1104.92,89.69,24.69,Loamy,0.63,10.45,12.52,West,760,Zaid,Sprinkler,253.03,0.94,8.04
rice,100,89,69,6.41,15.23,834.64,74.66,54.11,Loamy,1.0,8.41,7.77,East,673,Zaid,Sprinkler,109.77,5.2,8.31
rice,38,94,111,7.34,12.26,2652.35,85.44,62.22,Sandy,0.32,10.05,7.42,East,2004,Rabi,Rainfed,231.99,5.03,10.6
rice,110,84,60,6.53,33.16,589.52,64.27,46.68,Loamy,0.62,8.15,4.91,Central,1185,Rabi,Drip,328.4,13.84,10.39
rice,62,96,118,7.74,14.56,2083.86,41.42,25.93,Sandy,0.51,5.05,6.43,East,938,Zaid,Canal,270.29,4.82,9.26
rice,70,98,134,4.81,10.43,2772.95,50.64,64.62,Loamy,1.04,4.66,17.16,North,2178,Rabi,Rainfed,197.29,23.91,9.13
rice,34,61,120,5.49,22.18,1544.25,67.62,21.02,Sandy,1.41,6.98,1.15,North,750,Rabi,Drip,330.15,5.15,8.8
rice,166,17,61,6.61,18.67,982.33,38.73,43.53,Clay,0.85,5.18,12.0,Central,820,Zaid,Sprinkler,112.55,21.82,8.8
rice,44,18,66,8.09,17.75,2774.6,50.45,34.51,Sandy,1.18,7.88,13.92,North,1716,Kharif,Rainfed,214.5,0.97,8.92
rice,119,45,30,7.52,12.16,845.69,73.78,16.74,Silt,0.91,6.42,4.51,South,596,Zaid,Drip,321.98,20.19,7.45
rice,125,89,81,7.63,18.23,2361.2,57.37,29.67,Sandy,1.15,4.84,8.22,West,1549,Zaid,Canal,238.87,4.13,9.99
rice,74,44,55,7.92,21.56,2114.5,50.85,30.77,Clay,0.35,7.9,1.72,East,219,Zaid,Canal,284.53,24.14,11.18
rice,91,24,74,7.02,25.75,423.08,57.68,45.25,Loamy,1.06,4.2,9.55,North,819,Rabi,Rainfed,221.05,5.76,8.57
rice,163,86,55,8.13,31.83,1783.55,58.5,26.0,Sandy,1.35,10.99,12.77,South,2121,Rabi,Sprinkler,284.46,12.02,7.77
rice,113,88,128,5.69,31.87,1703.38,72.85,63.68,Sandy,0.66,4.58,4.61,East,1424,Kharif,Drip,240.33,23.59,12.26
rice,147,29,93,6.46,12.8,2333.09,63.22,45.92,Loamy,0.68,6.0,16.61,Central,928,Zaid,Drip,85.49,0.11,9.01
rice,142,48,28,6.25,14.66,2780.0,34.06,47.07,Clay,1.55,8.97,8.9,West,924,Zaid,Sprinkler,181.88,22.1,10.13
rice,142,40,51,6.27,19.84,408.23,78.68,35.61,Loamy,0.59,10.66,6.13,Central,1026,Kharif,Sprinkler,248.98,7.92,9.8
rice,159,47,56,5.16,30.4,1845.52,48.68,34.18,Loamy,1.13,8.29,14.62,Central,1863,Kharif,Sprinkler,348.96,13.86,10.66
rice,145,51,109,6.08,18.58,430.46,89.69,43.26,Loamy,0.7,4.66,9.45,East,1079,Kharif,Rainfed,306.41,14.66,11.08
rice,126,74,77,5.09,30.25,355.56,56.34,55.47,Sandy,1.59,10.14,15.15,Central,1270,Rabi,Canal,69.24,18.64,6.62
rice,32,58,91,6.39,29.93,962.14,44.38,47.38,Sandy,1.14,6.88,7.53,Central,1832,Kharif,Sprinkler,118.76,1.01,6.86
rice,176,58,121,6.51,38.02,838.0,45.04,63.83,Silt,1.51,4.75,7.98,Central,970,Zaid,Drip,195.71,18.1,11.02
rice,119,92,32,5.22,13.38,1925.85,88.38,27.57,Silt,0.7,4.69,3.51,North,1595,Kharif,Sprinkler,108.5,12.33,8.68
rice,157,30,92,5.9,18.17,718.46,39.16,15.53,Clay,1.1,6.83,11.65,North,674,Zaid,Sprinkler,284.82,1.93,8.9
rice,133,49,141,7.64,34.22,1351.75,38.65,30.12,Silt,0.91,8.77,17.45,South,1875,Rabi,Rainfed,64.67,6.76,6.31
rice,40,20,127,4.97,14.24,1195.58,39.16,49.49,Loamy,1.23,7.45,10.5,North,750,Rabi,Sprinkler,111.05,2.55,7.57
rice,71,33,71,8.09,24.22,769.19,65.04,56.89,Silt,1.52,4.58,17.98,Central,1725,Kharif,Canal,309.63,15.43,7.68
rice,128,73,56,5.67,15.2,1737.22,68.01,34.19,Sandy,1.08,10.9,1.61,South,784,Kharif,Sprinkler,171.22,12.28,10.21
rice,173,22,22,5.82,35.34,649.6,46.85,40.77,Clay,1.29,4.29,2.02,North,990,Zaid,Canal,325.3,11.86,9.12
rice,38,97,134,7.96,28.51,1159.29,85.36,30.28,Silt,0.4,8.8,14.71,Central,407,Kharif,Canal,182.27,2.95,9.65
rice,83,69,91,6.75,10.06,1759.44,86.69,38.11,Loamy,1.16,10.6,2.93,Central,948,Rabi,Canal,298.51,11.37,11.47
rice,113,45,61,5.63,34.36,1012.4,31.8,64.95,Silt,0.44,6.66,9.64,West,1784,Zaid,Canal,88.28,11.45,8.54
rice,171,25,57,7.94,33.63,2341.28,69.79,34.11,Loamy,1.53,7.16,10.58,East,968,Zaid,Canal,247.29,8.92,8.95
rice,50,62,106,7.91,24.09,2303.45,85.73,26.63,Silt,1.03,7.64,9.46,West,2181,Rabi,Rainfed,296.36,23.97,10.09
rice,80,26,57,7.93,29.93,1747.58,89.51,26.96,Clay,1.36,8.41,4.57,East,497,Kharif,Canal,81.98,14.11,9.13
rice,56,42,89,7.29,11.31,2421.14,63.89,38.52,Silt,0.44,9.64,13.74,Central,1092,Kharif,Canal,342.32,7.92,11.59
rice,59,81,55,6.36,18.42,825.49,83.89,55.79,Sandy,1.5,7.01,9.12,North,320,Kharif,Drip,136.31,24.45,7.66
rice,77,95,116,8.06,36.46,2257.88,31.4,58.72,Silt,1.18,5.94,12.63,East,1339,Kharif,Drip,186.1,14.13,10.79
rice,64,51,123,6.62,35.45,2405.86,82.65,55.71,Silt,1.52,8.91,1.04,East,225,Kharif,Rainfed,114.33,6.41,10.11
rice,128,62,141,7.4,21.16,2036.47,82.8,30.84,Sandy,1.02,9.22,3.02,East,2108,Zaid,Drip,262.46,13.91,11.01
rice,47,44,122,8.13,32.68,2122.39,48.15,59.84,Clay,0.62,10.52,16.29,West,1386,Kharif,Sprinkler,313.54,24.25,9.23
rice,54,90,77,5.53,17.89,518.64,45.83,22.13,Silt,1.15,7.99,10.5,West,1670,Kharif,Rainfed,321.39,15.02,8.11
rice,143,38,53,7.12,19.84,999.29,57.92,39.3,Silt,0.45,9.21,14.28,South,1118,Zaid,Drip,286.05,13.08,9.77
rice,128,85,123,7.37,20.76,1959.97,56.78,27.81,Loamy,1.01,7.28,8.36,North,1757,Rabi,Canal,276.94,20.84,12.35
rice,42,42,88,7.6,27.11,975.7,48.16,40.52,Loamy,0.36,5.99,11.16,North,126,Rabi,Canal,165.16,21.28,8.9
rice,86,22,56,5.67,15.68,707.38,37.67,37.88,Loamy,1.24,10.1,2.91,West,1593,Kharif,Rainfed,67.07,5.83,7.38
rice,49,99,68,5.66,32.23,1249.5,50.81,45.16,Loamy,1.21,4.11,12.22,South,946,Rabi,Drip,250.67,22.29,9.77
rice,94,49,94,6.53,19.69,769.79,62.84,57.74,Loamy,1.36,5.06,10.44,North,1692,Rabi,Sprinkler,205.89,7.11,10.71
rice,173,60,53,5.02,14.98,821.82,46.84,57.18,Clay,0.39,4.82,6.59,Central,423,Zaid,Sprinkler,197.66,5.26,8.29
rice,172,75,115,5.83,22.71,2529.74,40.8,18.65,Sandy,0.76,8.78,11.31,Central,1993,Rabi,Sprinkler,224.83,2.67,10.99
rice,87,16,144,7.2,38.22,653.18,51.27,63.43,Clay,0.51,10.85,9.86,North,1532,Kharif,Drip,144.82,24.12,9.13
rice,115,78,60,5.86,21.33,1912.37,49.94,50.34,Sandy,0.74,10.29,9.87,West,649,Rabi,Rainfed,320.79,4.99,10.1
rice,78,95,63,8.07,35.09,2721.87,31.42,33.59,Clay,1.54,7.35,14.95,West,984,Rabi,Drip,108.08,2.45,9.69
rice,138,35,131,6.71,10.01,2333.63,79.71,55.06,Clay,1.28,9.05,15.06,West,680,Zaid,Sprinkler,297.04,6.55,11.78
rice,145,44,81,6.17,30.23,694.17,33.68,27.8,Silt,1.47,5.97,4.44,North,591,Kharif,Canal,268.11,18.92,9.41
rice,176,31,87,6.62,13.39,1668.83,58.2,46.27,Sandy,0.33,5.74,16.98,South,1257,Rabi,Sprinkler,132.02,11.18,12.02
rice,48,68,74,8.05,37.95,340.06,80.91,56.53,Clay,1.29,4.48,8.04,Central,2150,Zaid,Sprinkler,101.33,6.95,6.51
rice,91,30,87,5.37,39.67,2045.46,30.13,33.36,Sandy,1.24,8.42,11.6,North,1062,Kharif,Drip,67.36,8.04,8.71
rice,30,40,100,5.2,12.84,1753.42,89.09,28.51,Loamy,0.76,6.6,13.75,West,2182,Zaid,Drip,142.59,2.78,6.51
rice,173,66,69,6.1,33.29,2191.56,75.63,28.32,Clay,1.58,4.7,16.77,West,1725,Zaid,Sprinkler,64.54,3.39,9.44
rice,98,98,49,8.01,27.95,2599.8,62.02,23.77,Loamy,1.06,9.03,13.05,North,490,Zaid,Canal,178.16,21.69,7.82
rice,98,19,91,7.93,34.96,2642.67,38.18,30.12,Sandy,1.02,7.55,6.95,East,1969,Kharif,Drip,325.3,1.58,9.78
rice,31,58,31,7.29,28.88,2384.02,76.9,31.78,Silt,1.43,8.97,5.22,East,2102,Zaid,Drip,293.82,1.53,11.3
rice,169,58,25,7.29,32.0,1321.42,54.7,47.68,Sandy,0.77,6.56,14.79,North,822,Kharif,Sprinkler,123.31,2.23,9.87
rice,153,34,34,7.27,34.96,1805.38,42.31,16.15,Clay,0.78,4.11,16.18,Central,1520,Kharif,Canal,304.35,22.19,11.08
rice,130,21,50,5.61,25.17,623.45,47.13,16.11,Sandy,0.7,9.44,12.09,North,1187,Zaid,Drip,92.32,18.44,5.66
rice,72,84,113,6.49,21.47,2337.3,67.29,54.22,Clay,0.47,7.77,3.14,West,457,Kharif,Canal,180.97,23.66,10.53
rice,87,32,32,6.78,33.59,1440.19,66.86,40.12,Silt,1.0,6.96,11.3,North,1208,Kharif,Rainfed,300.57,0.76,11.1
rice,167,55,58,6.77,27.86,2139.05,75.01,35.13,Silt,1.5,4.77,9.95,East,1142,Rabi,Sprinkler,199.28,19.12,8.78
rice,113,69,98,7.34,25.93,1189.63,38.26,62.72,Loamy,0.31,5.58,16.99,South,1238,Rabi,Canal,276.91,22.8,9.24
rice,68,91,93,6.11,29.14,1893.99,37.52,35.35,Silt,1.16,8.23,2.73,East,1241,Rabi,Sprinkler,305.22,1.86,10.44
rice,151,89,70,7.54,28.92,2496.97,46.22,39.32,Silt,1.38,7.31,17.28,West,1084,Kharif,Rainfed,232.89,2.81,10.57
rice,175,73,123,7.42,20.48,613.86,55.5,16.34,Clay,0.45,5.99,2.96,East,1529,Kharif,Drip,123.17,13.66,8.99
rice,165,70,113,7.79,26.7,2309.45,37.63,33.97,Loamy,1.15,6.46,2.02,West,2135,Kharif,Rainfed,209.85,4.2,10.64
rice,99,92,112,6.48,24.04,326.78,58.88,63.85,Loamy,1.55,7.91,10.91,East,854,Kharif,Canal,210.11,0.07,8.58
rice,48,47,39,5.24,26.22,1212.83,49.46,64.75,Clay,0.57,5.92,6.81,West,1794,Zaid,Rainfed,132.14,11.59,7.67
rice,137,35,29,7.96,19.94,827.6,57.86,53.53,Sandy,1.52,8.17,1.86,West,486,Kharif,Canal,290.1,12.75,10.79
rice,155,27,33,5.66,31.35,1345.64,72.35,42.72,Clay,0.64,9.85,17.88,East,897,Zaid,Canal,208.73,10.84,8.58
rice,160,26,114,6.13,36.27,1077.67,73.37,26.08,Loamy,1.18,6.41,16.77,Central,1866,Kharif,Sprinkler,268.35,18.08,9.07
rice,73,28,91,7.62,39.33,2540.56,62.0,31.25,Loamy,1.04,6.89,7.03,West,428,Kharif,Rainfed,101.96,7.07,8.24
rice,90,20,33,7.19,13.35,1686.56,69.89,38.98,Silt,1.42,8.89,8.41,East,1524,Kharif,Rainfed,71.88,13.65,6.54
rice,109,26,94,5.3,25.48,2374.86,67.99,33.0,Loamy,1.19,6.14,11.91,North,150,Zaid,Rainfed,138.61,9.69,8.69
rice,78,39,103,8.04,29.28,2392.58,35.56,48.47,Sandy,0.79,7.9,6.88,North,1536,Zaid,Drip,87.07,1.84,7.15
rice,146,28,137,7.6,39.76,2275.95,89.52,44.81,Clay,0.45,5.6,15.65,Central,946,Zaid,Rainfed,348.54,6.55,13.1
rice,45,77,74,7.3,15.83,2239.85,63.74,46.19,Clay,1.15,9.86,17.04,North,1536,Zaid,Rainfed,214.99,6.45,10.11
rice,146,64,104,5.95,15.51,1319.66,57.04,29.8,Silt,1.02,4.52,11.44,West,961,Rabi,Rainfed,301.71,8.31,10.1
rice,165,22,78,6.2,32.62,1580.19,56.61,54.1,Sandy,0.47,4.1,9.85,Central,583,Rabi,Sprinkler,96.16,19.98,9.87
rice,163,69,54,7.21,34.56,1473.84,80.33,22.69,Silt,1.2,10.21,17.8,West,613,Kharif,Canal,140.79,13.91,7.96
rice,138,76,98,5.46,24.27,1349.56,57.96,47.29,Sandy,1.56,5.74,1.74,South,1790,Rabi,Sprinkler,123.11,9.47,8.13
rice,62,52,143,7.94,29.34,1759.82,42.7,61.38,Sandy,0.39,8.01,2.36,North,64,Kharif,Sprinkler,284.87,23.13,10.46
rice,94,82,39,6.17,37.31,1229.91,32.34,51.19,Loamy,1.09,7.17,14.27,North,845,Zaid,Sprinkler,220.14,14.77,9.76
rice,178,63,125,7.16,39.12,369.26,33.18,33.44,Sandy,0.84,9.82,1.96,South,202,Rabi,Drip,112.21,18.14,8.7
rice,84,82,30,6.63,35.14,1595.21,89.01,17.51,Silt,1.3,5.09,15.44,South,1228,Kharif,Drip,203.85,5.63,10.24
rice,124,79,118,6.03,16.92,1477.92,82.39,37.49,Loamy,1.54,8.22,3.45,East,2141,Rabi,Rainfed,155.38,17.73,10.93
rice,112,21,41,5.36,30.84,625.5,82.66,22.18,Clay,0.44,6.4,5.09,Central,914,Rabi,Drip,156.08,1.61,8.55
rice,174,22,22,5.34,36.0,509.81,68.16,40.93,Loamy,0.76,9.72,9.1,South,1784,Kharif,Drip,312.09,16.01,8.56
rice,30,94,65,7.53,14.98,474.9,55.47,30.79,Silt,1.27,5.76,10.29,South,296,Kharif,Rainfed,112.37,4.08,7.39
rice,142,45,60,6.51,17.97,938.63,52.95,29.03,Sandy,0.97,10.1,15.74,East,1172,Kharif,Drip,219.52,13.65,8.09
rice,124,58,82,6.93,38.45,923.52,85.12,59.33,Loamy,1.31,8.77,16.58,South,1509,Kharif,Drip,321.03,19.12,10.19
rice,101,64,58,7.52,16.49,1132.3,58.86,20.55,Sandy,0.46,10.29,12.64,South,1837,Zaid,Canal,215.96,10.53,7.59
rice,147,49,100,6.27,19.25,1670.7,74.88,25.75,Loamy,0.61,6.23,7.45,Central,237,Zaid,Sprinkler,171.38,9.02,9.72
rice,152,43,55,7.15,20.57,1183.23,52.73,31.43,Sandy,0.54,9.42,5.12,East,281,Zaid,Drip,252.94,18.95,9.16
rice,162,42,54,6.68,34.01,523.56,82.47,19.88,Loamy,0.48,10.38,13.53,West,314,Zaid,Canal,63.54,1.64,7.51
rice,76,67,138,7.6,35.01,1096.23,59.56,31.7,Sandy,0.81,8.27,13.67,West,1207,Kharif,Canal,122.35,20.38,7.04
rice,81,84,118,7.19,24.27,1630.33,50.68,44.71,Sandy,1.07,4.51,1.06,North,1154,Rabi,Canal,202.8,7.11,11.45
rice,161,31,64,5.09,32.31,1007.12,78.33,16.61,Silt,1.47,7.2,7.93,South,642,Rabi,Canal,329.38,10.15,8.69
rice,174,97,86,5.59,32.63,1336.55,86.17,51.46,Loamy,1.47,4.18,11.78,East,1566,Kharif,Rainfed,116.89,17.24,9.3
rice,46,27,59,6.72,20.34,341.23,37.52,15.29,Loamy,0.51,6.34,4.88,North,343,Zaid,Drip,253.68,13.03,8.72
rice,133,52,130,4.93,37.41,543.14,55.87,25.67,Sandy,0.75,6.63,3.37,West,289,Zaid,Canal,161.34,1.03,9.18
rice,161,76,110,5.3,14.59,1712.53,48.17,29.82,Clay,1.42,10.44,12.59,North,2033,Kharif,Drip,343.58,5.48,11.81
rice,176,33,63,8.08,16.33,1007.09,64.15,17.76,Silt,1.43,10.73,17.52,Central,646,Zaid,Canal,237.11,13.98,8.71
rice,107,35,124,6.25,39.45,1829.09,75.6,25.56,Loamy,1.37,6.9,7.72,North,1160,Zaid,Drip,126.89,6.42,7.08
rice,77,99,147,5.57,17.34,1097.74,74.08,32.98,Clay,0.45,9.82,16.47,North,1103,Rabi,Sprinkler,178.89,3.95,9.81
rice,55,22,33,6.94,22.76,710.73,43.19,36.82,Silt,0.82,7.99,14.67,West,1619,Zaid,Rainfed,90.87,5.77,9.19
rice,128,92,42,6.93,17.69,950.0,50.14,44.82,Sandy,1.54,7.24,16.09,East,1120,Kharif,Canal,207.51,19.28,10.96
rice,54,38,44,5.72,20.72,1481.93,54.97,22.67,Sandy,1.27,10.07,4.56,North,2144,Rabi,Rainfed,285.79,6.97,7.72
rice,42,48,124,6.01,26.54,2110.76,52.22,44.45,Loamy,1.01,9.53,1.72,North,1702,Kharif,Canal,308.29,10.25,12.09
rice,35,32,82,4.96,21.28,2602.19,80.55,16.76,Loamy,1.15,4.6,3.96,South,393,Zaid,Rainfed,220.77,1.33,11.71
rice,55,35,112,5.58,11.93,2191.59,89.93,26.97,Clay,1.38,9.39,17.5,Central,1288,Kharif,Rainfed,344.7,16.28,8.47
rice,123,84,32,6.59,25.42,1421.85,78.98,17.89,Loamy,0.71,8.23,17.14,West,1683,Kharif,Drip,233.18,18.92,11.02
rice,104,42,61,7.07,37.28,1545.94,61.2,40.0,Silt,1.12,10.61,3.32,South,2187,Rabi,Canal,277.07,20.33,13.3
rice,91,53,98,5.33,34.89,1277.27,33.6,64.54,Clay,0.87,4.6,5.01,South,379,Zaid,Drip,336.0,3.45,11.44
rice,65,79,31,7.18,30.38,309.71,55.53,29.22,Silt,0.96,7.09,12.8,West,1750,Rabi,Sprinkler,323.75,4.18,7.89
rice,97,16,136,6.65,32.22,873.26,42.41,63.47,Loamy,0.87,10.26,11.61,South,1913,Rabi,Rainfed,331.44,6.15,10.9
rice,48,53,38,7.71,14.07,2312.09,84.19,53.48,Clay,1.28,8.3,15.19,Central,1669,Kharif,Drip,199.8,1.27,10.25
rice,49,59,78,5.94,18.71,2329.85,32.49,40.91,Silt,1.39,4.36,1.25,North,986,Zaid,Canal,251.94,13.6,10.6
rice,93,73,125,5.79,29.46,940.2,83.73,19.07,Silt,1.16,7.05,9.16,Central,932,Rabi,Canal,234.37,12.73,7.96
rice,168,31,42,7.18,23.33,2157.5,79.24,48.76,Silt,0.34,7.19,1.66,East,1037,Zaid,Drip,241.24,21.46,10.8
